,max_bodies,batch_size,num_bodies,time
0,10,128,2.0,0.31482410430908203
1,10,128,2.0,0.22288823127746582
2,10,128,2.0,0.22594022750854492
3,10,128,2.0,0.21065115928649902
4,10,128,2.0,0.21146678924560547
5,10,128,2.0,0.21275544166564941
6,10,128,2.3125,0.22445034980773926
7,10,128,2.7734375,0.22558331489562988
8,10,128,2.953125,0.21278691291809082
9,10,128,3.0,0.21157097816467285
10,10,128,3.0,0.2182002067565918
11,10,128,3.0,0.2171013355255127
12,10,128,3.0,0.21238160133361816
13,10,128,3.0,0.21035075187683105
14,10,128,3.0,0.2182292938232422
15,10,128,3.0,0.2111513614654541
16,10,128,3.0,0.21246790885925293
17,10,128,3.0,0.2172713279724121
18,10,128,3.28125,0.2163076400756836
19,10,128,3.515625,0.20556211471557617
20,10,128,3.703125,0.21994996070861816
21,10,128,3.7578125,0.21020865440368652
22,10,128,3.8515625,0.20712804794311523
23,10,128,3.8984375,0.21123194694519043
24,10,128,3.9296875,0.22187542915344238
25,10,128,3.9921875,0.20694446563720703
26,10,128,3.9921875,0.21949124336242676
27,10,128,3.9921875,0.23082923889160156
28,10,128,4.0,0.21442675590515137
29,10,128,4.1328125,0.22130513191223145
30,10,128,4.2109375,0.21071481704711914
31,10,128,4.328125,0.21308660507202148
32,10,128,4.40625,0.2131195068359375
33,10,128,4.4609375,0.21015691757202148
34,10,128,4.53125,0.2210240364074707
35,10,128,4.5859375,0.21168780326843262
36,10,128,4.6640625,0.22011709213256836
37,10,128,4.765625,0.22000694274902344
38,10,128,4.8515625,0.21175336837768555
39,10,128,4.90625,0.21689200401306152
40,10,128,4.9453125,0.21572399139404297
41,10,128,4.9921875,0.22490978240966797
42,10,128,4.9921875,0.220350980758667
43,10,128,4.9921875,0.2214033603668213
44,10,128,5.0,0.21105337142944336
45,10,128,5.0078125,0.2198483943939209
46,10,128,5.109375,0.21213316917419434
47,10,128,5.2109375,0.21182751655578613
48,10,128,5.2890625,0.21228742599487305
49,10,128,5.3984375,0.20627212524414062
50,10,128,5.4921875,0.21462178230285645
51,10,128,5.5234375,0.21540498733520508
52,10,128,5.59375,0.20948147773742676
53,10,128,5.640625,0.2611057758331299
54,10,128,5.703125,0.21752476692199707
55,10,128,5.796875,0.2206745147705078
56,10,128,5.8515625,0.21456360816955566
57,10,128,5.921875,0.21077847480773926
58,10,128,5.9453125,0.21164441108703613
59,10,128,5.984375,0.21280598640441895
60,10,128,6.0,0.21432709693908691
61,10,128,6.0,0.210676908493042
62,10,128,6.0,0.21996378898620605
63,10,128,6.046875,0.2187514305114746
64,10,128,6.1328125,0.22243952751159668
65,10,128,6.2109375,0.21766114234924316
66,10,128,6.296875,0.2104048728942871
67,10,128,6.390625,0.218489408493042
68,10,128,6.5234375,0.2124192714691162
69,10,128,6.5546875,0.2186875343322754
70,10,128,6.6328125,0.21079182624816895
71,10,128,6.7265625,0.21361184120178223
72,10,128,6.796875,0.21340298652648926
73,10,128,6.859375,0.2146749496459961
74,10,128,6.890625,0.21123957633972168
75,10,128,6.953125,0.20903897285461426
76,10,128,6.9765625,0.21601581573486328
77,10,128,7.0,0.21827960014343262
78,10,128,7.0,0.21584367752075195
79,10,128,7.0,0.22217679023742676
80,10,128,7.0234375,0.2112126350402832
81,10,128,7.0703125,0.2135457992553711
82,10,128,7.171875,0.21842193603515625
83,10,128,7.25,0.21950483322143555
84,10,128,7.3359375,0.21999430656433105
85,10,128,7.4921875,0.21185731887817383
86,10,128,7.578125,0.21354079246520996
87,10,128,7.6953125,0.21252155303955078
88,10,128,7.7890625,0.21817326545715332
89,10,128,7.8359375,0.20982027053833008
90,10,128,7.875,0.2133181095123291
91,10,128,7.8984375,0.21796274185180664
92,10,128,7.953125,0.2172870635986328
93,10,128,7.9921875,0.22108936309814453
94,10,128,8.0,0.21244478225708008
95,10,128,8.0078125,0.2145397663116455
96,10,128,8.046875,0.21860098838806152
97,10,128,8.1328125,0.2146742343902588
98,10,128,8.2578125,0.21524357795715332
99,10,128,8.328125,0.21850347518920898
100,10,128,2.0,0.21771860122680664
101,10,128,2.0,0.21448755264282227
102,10,128,2.0,0.21086525917053223
103,10,128,2.0,0.21216988563537598
104,10,128,2.0,0.21081137657165527
105,10,128,2.0,0.2149977684020996
106,10,128,2.296875,0.2094130516052246
107,10,128,2.7265625,0.20914888381958008
