,max_bodies,batch_size,num_bodies,time
0,40,128,2.0,0.9902138710021973
1,40,128,2.0,0.6846058368682861
2,40,128,2.0,0.6887471675872803
3,40,128,2.0,0.663811206817627
4,40,128,2.0,0.6461784839630127
5,40,128,2.0,0.7049195766448975
6,40,128,2.3203125,0.6605052947998047
7,40,128,2.7578125,0.6655375957489014
8,40,128,2.984375,0.7065505981445312
9,40,128,3.0,0.6901068687438965
10,40,128,3.0,0.6701250076293945
11,40,128,3.0,0.6940093040466309
12,40,128,3.0,0.6587154865264893
13,40,128,3.0,0.6708328723907471
14,40,128,3.0,0.6656308174133301
15,40,128,3.0,0.6660993099212646
16,40,128,3.0,0.6586086750030518
17,40,128,3.0,0.6668417453765869
18,40,128,3.265625,0.6555309295654297
19,40,128,3.5234375,0.6526868343353271
20,40,128,3.6875,0.6624643802642822
21,40,128,3.7421875,0.6380500793457031
22,40,128,3.8125,0.6638674736022949
23,40,128,3.8984375,0.6453671455383301
24,40,128,3.984375,0.7679667472839355
25,40,128,4.0,0.6301784515380859
26,40,128,4.0,0.6707992553710938
27,40,128,4.0,0.7665119171142578
28,40,128,4.0,0.7014260292053223
29,40,128,4.140625,0.6668529510498047
30,40,128,4.2421875,0.698378324508667
31,40,128,4.3359375,0.8023891448974609
32,40,128,4.3984375,0.6601617336273193
33,40,128,4.4375,0.6952831745147705
34,40,128,4.5390625,0.6890103816986084
35,40,128,4.578125,0.6768221855163574
36,40,128,4.671875,0.6838843822479248
37,40,128,4.78125,0.6947028636932373
38,40,128,4.859375,0.6797657012939453
39,40,128,4.9140625,0.7028870582580566
40,40,128,4.96875,0.6897153854370117
41,40,128,4.9765625,0.6839230060577393
42,40,128,4.984375,0.6701970100402832
43,40,128,4.9921875,0.676426887512207
44,40,128,5.0,0.697540283203125
45,40,128,5.0,0.713392972946167
46,40,128,5.09375,0.6874263286590576
47,40,128,5.2109375,0.6709208488464355
48,40,128,5.265625,0.7032468318939209
49,40,128,5.4140625,0.7206079959869385
50,40,128,5.484375,0.683025598526001
51,40,128,5.5078125,0.6729755401611328
52,40,128,5.546875,0.6638576984405518
53,40,128,5.59375,0.7043411731719971
54,40,128,5.703125,0.7098870277404785
55,40,128,5.8828125,0.7077763080596924
56,40,128,5.921875,0.6921474933624268
57,40,128,5.9453125,0.6776952743530273
58,40,128,5.96875,0.6894049644470215
59,40,128,5.984375,0.6987698078155518
60,40,128,5.9921875,0.7281129360198975
61,40,128,5.9921875,0.6810879707336426
62,40,128,6.0,0.696014404296875
63,40,128,6.0078125,0.6914937496185303
64,40,128,6.0703125,0.8463609218597412
65,40,128,6.15625,0.6960632801055908
66,40,128,6.265625,0.6962831020355225
67,40,128,6.375,0.7079880237579346
68,40,128,6.5,0.7073912620544434
69,40,128,6.5546875,0.6986687183380127
70,40,128,6.6796875,0.6848938465118408
71,40,128,6.734375,0.676295280456543
72,40,128,6.84375,0.6736338138580322
73,40,128,6.921875,0.6737067699432373
74,40,128,6.953125,0.6811857223510742
75,40,128,6.9765625,0.657768726348877
76,40,128,6.9765625,0.7341034412384033
77,40,128,6.9921875,0.7047989368438721
78,40,128,6.9921875,0.6723287105560303
79,40,128,6.9921875,0.6872267723083496
80,40,128,7.015625,0.6818487644195557
81,40,128,7.046875,0.6712629795074463
82,40,128,7.109375,0.6555445194244385
83,40,128,7.203125,0.6743969917297363
84,40,128,7.3046875,0.6896452903747559
85,40,128,7.4921875,0.6829302310943604
86,40,128,7.609375,0.6969475746154785
87,40,128,7.71875,0.6937670707702637
88,40,128,7.796875,0.6599938869476318
89,40,128,7.84375,0.6700243949890137
90,40,128,7.9375,0.6718261241912842
91,40,128,7.9609375,1.1087267398834229
92,40,128,7.9765625,0.6491813659667969
93,40,128,7.984375,0.6684563159942627
94,40,128,7.9921875,0.6832270622253418
95,40,128,8.0,0.6695282459259033
96,40,128,8.046875,0.6870589256286621
97,40,128,8.109375,0.6467776298522949
98,40,128,8.203125,0.692763090133667
99,40,128,8.296875,0.6687600612640381
100,40,128,2.0,0.6836614608764648
101,40,128,2.0,0.6860754489898682
102,40,128,2.0,0.6998436450958252
103,40,128,2.0,0.6454894542694092
104,40,128,2.0,0.6671652793884277
105,40,128,2.0,0.671471118927002
106,40,128,2.3828125,0.6736435890197754
107,40,128,2.7421875,0.6950767040252686
108,40,128,2.953125,0.6916372776031494
109,40,128,3.0,0.6805949211120605
110,40,128,3.0,0.6596698760986328
111,40,128,3.0,0.657243013381958
112,40,128,3.0,0.6855542659759521
113,40,128,3.0,0.6481037139892578
114,40,128,3.0,0.6851963996887207
115,40,128,3.0,0.6732113361358643
116,40,128,3.0,0.6704964637756348
117,40,128,3.0,0.6775040626525879
118,40,128,3.3125,0.6731581687927246
119,40,128,3.5625,0.6942999362945557
120,40,128,3.6640625,0.6780781745910645
121,40,128,3.7109375,0.6492547988891602
122,40,128,3.765625,0.6579504013061523
123,40,128,3.875,0.6471750736236572
124,40,128,3.9453125,0.6805353164672852
