,max_bodies,batch_size,num_bodies,time
0,80,16,2.0,2.175623893737793
1,80,16,2.0,0.3565957546234131
2,80,16,2.0,0.3583345413208008
3,80,16,2.0,0.3766660690307617
4,80,16,2.0,0.33298516273498535
5,80,16,2.0,0.35985565185546875
6,80,16,2.3125,0.3215453624725342
7,80,16,2.75,0.37973856925964355
8,80,16,2.9375,0.3495492935180664
9,80,16,3.0,0.3586909770965576
10,80,16,3.0,0.35689234733581543
11,80,16,3.0,0.33176732063293457
12,80,16,3.0,0.355466365814209
13,80,16,3.0,0.38984251022338867
14,80,16,3.0,0.4366447925567627
15,80,16,3.0,0.3657951354980469
16,80,16,3.0,0.35953283309936523
17,80,16,3.0,0.37345218658447266
18,80,16,3.25,0.41298675537109375
19,80,16,3.625,0.38396763801574707
20,80,16,3.75,0.4035027027130127
21,80,16,3.75,0.41985344886779785
22,80,16,3.75,0.3743741512298584
23,80,16,3.8125,0.3899052143096924
24,80,16,3.875,0.35739612579345703
25,80,16,4.0,0.3729250431060791
26,80,16,4.0,0.39165830612182617
27,80,16,4.0,0.38048863410949707
28,80,16,4.0,0.33391499519348145
29,80,16,4.1875,0.4075355529785156
30,80,16,4.3125,0.37892985343933105
31,80,16,4.4375,0.36424946784973145
32,80,16,4.4375,0.33533787727355957
33,80,16,4.5625,0.35948610305786133
34,80,16,4.5625,0.36642885208129883
35,80,16,4.5625,0.3825724124908447
36,80,16,4.6875,0.37900686264038086
37,80,16,4.6875,0.3484382629394531
38,80,16,4.75,0.3841433525085449
39,80,16,4.875,0.3556528091430664
40,80,16,4.9375,0.42853379249572754
41,80,16,5.0,0.4162130355834961
42,80,16,5.0,0.41083216667175293
43,80,16,5.0,0.4016547203063965
44,80,16,5.0,0.36115121841430664
45,80,16,5.0625,0.38225626945495605
46,80,16,5.125,0.409534215927124
47,80,16,5.25,0.44727182388305664
48,80,16,5.375,0.4121592044830322
49,80,16,5.5625,0.3604855537414551
50,80,16,5.5625,0.35669636726379395
51,80,16,5.5625,0.3754582405090332
52,80,16,5.5625,0.407545804977417
53,80,16,5.625,0.36987829208374023
54,80,16,5.6875,0.39786696434020996
55,80,16,5.6875,0.3894829750061035
56,80,16,5.875,0.39990711212158203
57,80,16,5.9375,0.47646093368530273
58,80,16,5.9375,0.4208230972290039
59,80,16,6.0,0.4136240482330322
60,80,16,6.0,0.44525718688964844
61,80,16,6.0,0.401108980178833
62,80,16,6.0,0.3552403450012207
63,80,16,6.0,0.4083251953125
64,80,16,6.0625,0.36663055419921875
65,80,16,6.125,0.38966917991638184
66,80,16,6.25,0.38587379455566406
67,80,16,6.4375,0.3528025150299072
68,80,16,6.625,0.3942887783050537
69,80,16,6.625,0.35744690895080566
70,80,16,6.6875,0.4002816677093506
71,80,16,6.75,0.40497446060180664
72,80,16,6.8125,0.4130570888519287
73,80,16,6.8125,0.3819091320037842
74,80,16,6.9375,0.4223902225494385
75,80,16,7.0,0.34184718132019043
76,80,16,7.0,0.4065251350402832
77,80,16,7.0,0.3747425079345703
78,80,16,7.0,0.3770420551300049
79,80,16,7.0,0.3719606399536133
80,80,16,7.0,0.38158130645751953
81,80,16,7.0625,0.3912322521209717
82,80,16,7.125,0.3945732116699219
83,80,16,7.1875,0.3667750358581543
84,80,16,7.3125,0.39263439178466797
85,80,16,7.625,0.3735542297363281
86,80,16,7.75,0.36386847496032715
87,80,16,7.8125,0.43330836296081543
88,80,16,7.8125,0.38328981399536133
89,80,16,7.8125,0.40836262702941895
90,80,16,7.875,0.44301700592041016
91,80,16,7.9375,0.40305495262145996
92,80,16,7.9375,0.3994314670562744
93,80,16,8.0,0.4107997417449951
94,80,16,8.0,0.38434553146362305
95,80,16,8.0625,0.37793993949890137
96,80,16,8.0625,0.39751124382019043
97,80,16,8.0625,0.38443517684936523
98,80,16,8.1875,0.40668344497680664
99,80,16,8.3125,0.4149007797241211
100,80,16,8.6875,0.39211010932922363
101,80,16,8.6875,0.3822929859161377
102,80,16,8.6875,0.3853335380554199
103,80,16,8.75,0.3804154396057129
104,80,16,8.8125,0.4193532466888428
105,80,16,8.8125,0.38961029052734375
106,80,16,8.9375,0.3820152282714844
107,80,16,8.9375,0.3739433288574219
108,80,16,9.0,0.3713672161102295
109,80,16,9.0625,0.3658263683319092
110,80,16,9.0625,0.40555453300476074
111,80,16,9.0625,0.3766345977783203
112,80,16,9.0625,0.45140695571899414
113,80,16,9.0625,0.3969001770019531
114,80,16,9.125,0.3851809501647949
115,80,16,9.25,0.3592953681945801
116,80,16,9.4375,0.43680667877197266
117,80,16,9.6875,0.39235448837280273
118,80,16,9.75,0.3799862861633301
119,80,16,9.8125,0.41709160804748535
120,80,16,9.8125,0.3957226276397705
121,80,16,9.875,0.4160490036010742
122,80,16,9.875,0.4121067523956299
123,80,16,10.0,0.43508267402648926
124,80,16,10.0,0.44895124435424805
125,80,16,10.0625,0.3897383213043213
126,80,16,10.0625,0.37674880027770996
127,80,16,10.125,0.3920934200286865
128,80,16,10.25,0.4390854835510254
