,max_bodies,batch_size,num_bodies,time
0,60,1,2.0,0.9966847896575928
1,60,1,2.0,0.11143040657043457
2,60,1,2.0,0.10709095001220703
3,60,1,2.0,0.10021162033081055
4,60,1,2.0,0.10780954360961914
5,60,1,2.0,0.11583495140075684
6,60,1,2.0,0.09725737571716309
7,60,1,3.0,0.09792947769165039
8,60,1,3.0,0.11372137069702148
9,60,1,3.0,0.12597274780273438
10,60,1,3.0,0.1136469841003418
11,60,1,3.0,0.09727358818054199
12,60,1,3.0,0.09949302673339844
13,60,1,3.0,0.09658694267272949
14,60,1,3.0,0.12016415596008301
15,60,1,3.0,0.050956010818481445
16,60,1,3.0,0.13992571830749512
17,60,1,3.0,0.11729669570922852
18,60,1,3.0,0.09348678588867188
19,60,1,4.0,0.12030506134033203
20,60,1,4.0,0.11455392837524414
21,60,1,4.0,0.10121703147888184
22,60,1,4.0,0.1020050048828125
23,60,1,4.0,0.09890341758728027
24,60,1,4.0,0.09654808044433594
25,60,1,4.0,0.1033170223236084
26,60,1,4.0,0.12252593040466309
27,60,1,4.0,0.1146240234375
28,60,1,4.0,0.10098648071289062
29,60,1,4.0,0.11099600791931152
30,60,1,4.0,0.14498472213745117
31,60,1,5.0,0.09649348258972168
32,60,1,5.0,0.10249710083007812
33,60,1,5.0,0.10948538780212402
34,60,1,5.0,0.09484744071960449
35,60,1,5.0,0.06976652145385742
36,60,1,5.0,0.1450824737548828
37,60,1,5.0,0.09717035293579102
38,60,1,5.0,0.12092995643615723
39,60,1,5.0,0.09228253364562988
40,60,1,5.0,0.14441943168640137
41,60,1,5.0,0.1141810417175293
42,60,1,5.0,0.1142435073852539
43,60,1,5.0,0.11398077011108398
44,60,1,5.0,0.1134328842163086
45,60,1,5.0,0.11910057067871094
46,60,1,5.0,0.09570097923278809
47,60,1,6.0,0.11774539947509766
48,60,1,6.0,0.07165312767028809
49,60,1,6.0,0.13400936126708984
50,60,1,6.0,0.09642338752746582
51,60,1,6.0,0.12218022346496582
52,60,1,6.0,0.09566426277160645
53,60,1,6.0,0.09586548805236816
54,60,1,6.0,0.1126868724822998
55,60,1,6.0,0.09519481658935547
56,60,1,6.0,0.09927916526794434
57,60,1,6.0,0.09597420692443848
58,60,1,6.0,0.09661674499511719
59,60,1,6.0,0.0968015193939209
60,60,1,6.0,0.10982418060302734
61,60,1,6.0,0.09762287139892578
62,60,1,6.0,0.113983154296875
63,60,1,6.0,0.09621238708496094
64,60,1,6.0,0.0991051197052002
65,60,1,6.0,0.1165006160736084
66,60,1,7.0,0.11451911926269531
67,60,1,7.0,0.09900665283203125
68,60,1,7.0,0.11896538734436035
69,60,1,7.0,0.11857104301452637
70,60,1,7.0,0.09617924690246582
71,60,1,7.0,0.09959077835083008
72,60,1,7.0,0.09919595718383789
73,60,1,7.0,0.11836791038513184
74,60,1,7.0,0.09728741645812988
75,60,1,7.0,0.11143708229064941
76,60,1,7.0,0.09581685066223145
77,60,1,7.0,0.09678459167480469
78,60,1,7.0,0.11134815216064453
79,60,1,7.0,0.10581040382385254
80,60,1,7.0,0.10923528671264648
81,60,1,7.0,0.10005879402160645
82,60,1,7.0,0.09483075141906738
83,60,1,7.0,0.11296534538269043
84,60,1,8.0,0.12445235252380371
85,60,1,8.0,0.09900498390197754
86,60,1,8.0,0.11910700798034668
87,60,1,8.0,0.09510397911071777
88,60,1,8.0,0.09766197204589844
89,60,1,8.0,0.1194608211517334
90,60,1,8.0,0.11602616310119629
91,60,1,8.0,0.09573483467102051
92,60,1,8.0,0.11996746063232422
93,60,1,8.0,0.11012125015258789
94,60,1,8.0,0.09742403030395508
95,60,1,8.0,0.10149359703063965
96,60,1,8.0,0.0988919734954834
97,60,1,8.0,0.11093544960021973
98,60,1,8.0,0.1416916847229004
99,60,1,9.0,0.09366416931152344
100,60,1,9.0,0.0984339714050293
101,60,1,9.0,0.07635903358459473
102,60,1,9.0,0.1392078399658203
103,60,1,9.0,0.07270455360412598
104,60,1,9.0,0.15599942207336426
105,60,1,9.0,0.10570049285888672
106,60,1,9.0,0.12281203269958496
107,60,1,9.0,0.11678934097290039
108,60,1,9.0,0.11666584014892578
109,60,1,9.0,0.12258028984069824
110,60,1,9.0,0.10269832611083984
111,60,1,9.0,0.10294389724731445
112,60,1,9.0,0.10202908515930176
113,60,1,9.0,0.10388803482055664
114,60,1,9.0,0.10412740707397461
115,60,1,9.0,0.12499356269836426
116,60,1,10.0,0.09753799438476562
117,60,1,10.0,0.13086199760437012
118,60,1,10.0,0.10057282447814941
119,60,1,10.0,0.11004352569580078
120,60,1,10.0,0.1225731372833252
121,60,1,10.0,0.1276249885559082
122,60,1,10.0,0.11120009422302246
123,60,1,10.0,0.11740231513977051
124,60,1,10.0,0.10154080390930176
125,60,1,10.0,0.11897945404052734
126,60,1,10.0,0.13029694557189941
127,60,1,10.0,0.1158304214477539
128,60,1,10.0,0.10136604309082031
129,60,1,11.0,0.10350894927978516
130,60,1,11.0,0.12940096855163574
131,60,1,11.0,0.10482645034790039
132,60,1,11.0,0.12842845916748047
133,60,1,11.0,0.09596586227416992
134,60,1,11.0,0.10006165504455566
135,60,1,11.0,0.10325217247009277
136,60,1,11.0,0.11321616172790527
137,60,1,11.0,0.07551860809326172
138,60,1,11.0,0.13056206703186035
139,60,1,11.0,0.10153532028198242
140,60,1,11.0,0.11186909675598145
141,60,1,11.0,0.1112680435180664
142,60,1,11.0,0.09699296951293945
143,60,1,11.0,0.09859514236450195
144,60,1,11.0,0.10001659393310547
145,60,1,11.0,0.10394167900085449
146,60,1,11.0,0.09925580024719238
147,60,1,11.0,0.09960246086120605
148,60,1,11.0,0.10007834434509277
149,60,1,12.0,0.11467170715332031
150,60,1,12.0,0.1154329776763916
151,60,1,12.0,0.14009642601013184
152,60,1,12.0,0.09213376045227051
153,60,1,12.0,0.12586545944213867
154,60,1,12.0,0.12696194648742676
155,60,1,12.0,0.10029768943786621
156,60,1,12.0,0.0976402759552002
157,60,1,12.0,0.10018444061279297
158,60,1,12.0,0.11574721336364746
159,60,1,12.0,0.10998773574829102
160,60,1,12.0,0.09770917892456055
161,60,1,12.0,0.10006904602050781
162,60,1,12.0,0.0990288257598877
163,60,1,12.0,0.1141047477722168
164,60,1,12.0,0.11171483993530273
165,60,1,12.0,0.05271339416503906
166,60,1,13.0,0.15369796752929688
