,max_bodies,batch_size,num_bodies,time
0,10,1,2.0,0.15201497077941895
1,10,1,2.0,0.009860038757324219
2,10,1,2.0,0.00789952278137207
3,10,1,2.0,0.007326841354370117
4,10,1,2.0,0.008010387420654297
5,10,1,2.0,0.010598182678222656
6,10,1,3.0,0.016683340072631836
7,10,1,3.0,0.008315801620483398
8,10,1,3.0,0.008376598358154297
9,10,1,3.0,0.010460376739501953
10,10,1,3.0,0.022150516510009766
11,10,1,3.0,0.019826650619506836
12,10,1,3.0,0.018256187438964844
13,10,1,3.0,0.015499591827392578
14,10,1,3.0,0.01713275909423828
15,10,1,3.0,0.011627197265625
16,10,1,3.0,0.013725996017456055
17,10,1,3.0,0.013558626174926758
18,10,1,4.0,0.011473894119262695
19,10,1,4.0,0.011638164520263672
20,10,1,4.0,0.015999555587768555
21,10,1,4.0,0.01818394660949707
22,10,1,4.0,0.01157999038696289
23,10,1,4.0,0.015356779098510742
24,10,1,4.0,0.015506505966186523
25,10,1,4.0,0.010991811752319336
26,10,1,4.0,0.01069498062133789
27,10,1,4.0,0.012557506561279297
28,10,1,4.0,0.010029792785644531
29,10,1,4.0,0.012948989868164062
30,10,1,4.0,0.012843608856201172
31,10,1,4.0,0.013994932174682617
32,10,1,5.0,0.010813713073730469
33,10,1,5.0,0.010524511337280273
34,10,1,5.0,0.010880470275878906
35,10,1,5.0,0.009807586669921875
36,10,1,5.0,0.010826826095581055
37,10,1,5.0,0.009286642074584961
38,10,1,5.0,0.009436607360839844
39,10,1,5.0,0.00930333137512207
40,10,1,5.0,0.009146690368652344
41,10,1,5.0,0.00892329216003418
42,10,1,5.0,0.008752822875976562
43,10,1,5.0,0.009359359741210938
44,10,1,5.0,0.007783412933349609
45,10,1,5.0,0.011145591735839844
46,10,1,5.0,0.011323690414428711
47,10,1,5.0,0.012122392654418945
48,10,1,5.0,0.012943744659423828
49,10,1,5.0,0.009760141372680664
50,10,1,5.0,0.008152484893798828
51,10,1,5.0,0.008494853973388672
52,10,1,6.0,0.008342742919921875
53,10,1,6.0,0.011526823043823242
54,10,1,6.0,0.00957942008972168
55,10,1,6.0,0.008022069931030273
56,10,1,6.0,0.008708477020263672
57,10,1,6.0,0.007982254028320312
58,10,1,6.0,0.008143186569213867
59,10,1,6.0,0.007222652435302734
60,10,1,6.0,0.008365869522094727
61,10,1,6.0,0.007935285568237305
62,10,1,6.0,0.008417844772338867
63,10,1,6.0,0.007967472076416016
64,10,1,6.0,0.009176969528198242
65,10,1,6.0,0.008052825927734375
66,10,1,6.0,0.010553359985351562
67,10,1,6.0,0.018508434295654297
68,10,1,6.0,0.011696338653564453
69,10,1,6.0,0.018561363220214844
70,10,1,7.0,0.01834726333618164
71,10,1,7.0,0.014954090118408203
72,10,1,7.0,0.010127782821655273
73,10,1,7.0,0.012887954711914062
74,10,1,7.0,0.009782791137695312
75,10,1,7.0,0.009702682495117188
76,10,1,7.0,0.0077130794525146484
77,10,1,7.0,0.008209705352783203
78,10,1,7.0,0.0075953006744384766
79,10,1,7.0,0.008188009262084961
80,10,1,7.0,0.007814407348632812
81,10,1,7.0,0.010942697525024414
82,10,1,7.0,0.010506153106689453
83,10,1,7.0,0.011068582534790039
84,10,1,7.0,0.012170553207397461
85,10,1,7.0,0.020176410675048828
86,10,1,7.0,0.01563572883605957
87,10,1,8.0,0.018709659576416016
88,10,1,8.0,0.01133418083190918
89,10,1,8.0,0.014483451843261719
90,10,1,8.0,0.01950812339782715
91,10,1,8.0,0.01755380630493164
92,10,1,8.0,0.010973453521728516
93,10,1,8.0,0.012039661407470703
94,10,1,8.0,0.009106874465942383
95,10,1,8.0,0.007251262664794922
96,10,1,8.0,0.006297111511230469
97,10,1,8.0,0.0070493221282958984
98,10,1,8.0,0.007266044616699219
99,10,1,8.0,0.009521722793579102
100,10,1,8.0,0.011724710464477539
101,10,1,8.0,0.009695291519165039
102,10,1,8.0,0.009823799133300781
103,10,1,9.0,0.021861553192138672
104,10,1,9.0,0.019890308380126953
105,10,1,9.0,0.011026620864868164
106,10,1,9.0,0.01029658317565918
107,10,1,9.0,0.009812593460083008
108,10,1,9.0,0.009431123733520508
109,10,1,9.0,0.008977413177490234
110,10,1,9.0,0.007699728012084961
111,10,1,9.0,0.007598400115966797
112,10,1,9.0,0.007368564605712891
113,10,1,9.0,0.008317947387695312
114,10,1,9.0,0.009491443634033203
115,10,1,9.0,0.008746862411499023
116,10,1,9.0,0.0075299739837646484
117,10,1,9.0,0.0072824954986572266
118,10,1,9.0,0.00836634635925293
119,10,1,9.0,0.007310152053833008
120,10,1,10.0,0.006462574005126953
121,10,1,2.0,0.010742902755737305
122,10,1,2.0,0.010847091674804688
123,10,1,2.0,0.010807275772094727
124,10,1,2.0,0.010858535766601562
125,10,1,2.0,0.008978128433227539
