,max_bodies,batch_size,num_bodies,time
0,120,64,2.0,6.233554124832153
1,120,64,2.0,1.34031081199646
2,120,64,2.0,1.3520307540893555
3,120,64,2.0,1.3916034698486328
4,120,64,2.0,1.3853039741516113
5,120,64,2.0,1.366044521331787
6,120,64,2.40625,1.3474414348602295
7,120,64,2.765625,1.3584802150726318
8,120,64,2.96875,1.3531315326690674
9,120,64,3.0,1.3762481212615967
10,120,64,3.0,1.395576000213623
11,120,64,3.0,1.441455364227295
12,120,64,3.0,1.416332483291626
13,120,64,3.0,1.3655321598052979
14,120,64,3.0,1.3519515991210938
15,120,64,3.0,1.4355568885803223
16,120,64,3.0,1.4520704746246338
17,120,64,3.0,1.4160575866699219
18,120,64,3.359375,1.4336028099060059
19,120,64,3.546875,1.3963680267333984
20,120,64,3.640625,1.352308750152588
21,120,64,3.71875,1.4414446353912354
22,120,64,3.84375,1.4051563739776611
23,120,64,3.890625,1.3487045764923096
24,120,64,3.90625,1.3725039958953857
25,120,64,3.96875,1.348912000656128
26,120,64,4.0,1.372023344039917
27,120,64,4.0,1.3772337436676025
28,120,64,4.0,1.39805006980896
29,120,64,4.078125,1.4045212268829346
30,120,64,4.203125,1.346297025680542
31,120,64,4.359375,1.3864502906799316
32,120,64,4.390625,1.3403918743133545
33,120,64,4.5,1.4025142192840576
34,120,64,4.546875,1.391921043395996
35,120,64,4.59375,1.3582379817962646
36,120,64,4.75,1.3537366390228271
37,120,64,4.8125,1.3754260540008545
38,120,64,4.859375,1.3507018089294434
39,120,64,4.90625,1.3426156044006348
40,120,64,4.96875,1.3784337043762207
41,120,64,5.0,1.4084641933441162
42,120,64,5.0,1.3398983478546143
43,120,64,5.0,1.3911080360412598
44,120,64,5.0,1.377147912979126
45,120,64,5.015625,1.3752243518829346
46,120,64,5.0625,1.4453229904174805
47,120,64,5.171875,1.3404335975646973
48,120,64,5.25,1.4045395851135254
49,120,64,5.375,1.342188835144043
50,120,64,5.453125,1.4077870845794678
51,120,64,5.5625,1.3466682434082031
52,120,64,5.59375,1.4148402214050293
53,120,64,5.65625,1.3728995323181152
54,120,64,5.765625,1.38493013381958
55,120,64,5.8125,1.4066333770751953
56,120,64,5.859375,1.3861446380615234
57,120,64,5.953125,1.36454439163208
58,120,64,5.96875,1.3909032344818115
59,120,64,6.0,1.3943431377410889
60,120,64,6.0,1.359924554824829
61,120,64,6.0,1.379587173461914
62,120,64,6.0,1.338606834411621
63,120,64,6.046875,1.3896796703338623
64,120,64,6.171875,1.3699126243591309
65,120,64,6.21875,1.4161999225616455
66,120,64,6.3125,1.3801851272583008
67,120,64,6.390625,1.3900468349456787
68,120,64,6.46875,1.508220911026001
69,120,64,6.578125,1.3336858749389648
70,120,64,6.625,1.3843863010406494
71,120,64,6.78125,1.3410553932189941
72,120,64,6.8125,1.3915600776672363
73,120,64,6.890625,1.4163508415222168
74,120,64,6.921875,1.3904128074645996
75,120,64,6.984375,1.4472460746765137
76,120,64,7.0,1.3690845966339111
77,120,64,7.0,1.3903517723083496
78,120,64,7.015625,1.3697636127471924
79,120,64,7.015625,1.396388053894043
80,120,64,7.03125,1.3853352069854736
81,120,64,7.09375,1.365257978439331
82,120,64,7.1875,1.421053409576416
83,120,64,7.234375,1.3824377059936523
84,120,64,7.3125,1.4023551940917969
85,120,64,7.453125,1.353966236114502
86,120,64,7.609375,1.386003017425537
87,120,64,7.703125,1.394221544265747
88,120,64,7.796875,1.3338849544525146
89,120,64,7.84375,1.4243853092193604
90,120,64,7.90625,1.4031927585601807
91,120,64,7.96875,1.3641939163208008
92,120,64,7.96875,1.435990810394287
93,120,64,8.0,1.4523863792419434
94,120,64,8.015625,1.3753607273101807
95,120,64,8.015625,1.3773629665374756
96,120,64,8.046875,1.3200082778930664
97,120,64,8.140625,1.3264563083648682
98,120,64,8.234375,1.3756136894226074
99,120,64,8.328125,1.3842949867248535
100,120,64,2.0,1.428846836090088
101,120,64,2.0,1.429321527481079
102,120,64,2.0,1.3917315006256104
103,120,64,2.0,1.4057488441467285
104,120,64,2.0,1.3803179264068604
105,120,64,2.0,1.4040193557739258
106,120,64,2.390625,1.3547611236572266
107,120,64,2.6875,1.355287790298462
108,120,64,2.953125,1.3499975204467773
109,120,64,3.0,1.35304594039917
110,120,64,3.0,1.3633003234863281
111,120,64,3.0,1.3928778171539307
112,120,64,3.0,1.3381056785583496
113,120,64,3.0,1.3839058876037598
114,120,64,3.0,1.3548321723937988
115,120,64,3.0,1.3574483394622803
116,120,64,3.0,1.3280203342437744
117,120,64,3.0,1.3626983165740967
118,120,64,3.328125,1.3682353496551514
119,120,64,3.484375,1.4184837341308594
120,120,64,3.5625,1.4052248001098633
121,120,64,3.59375,1.411919116973877
122,120,64,3.71875,1.3617212772369385
123,120,64,3.8125,1.3794641494750977
124,120,64,3.921875,1.3784592151641846
125,120,64,3.96875,1.3929038047790527
126,120,64,3.984375,1.4087610244750977
127,120,64,3.984375,1.3580858707427979
128,120,64,3.984375,1.3873016834259033
129,120,64,4.078125,1.3957891464233398
130,120,64,4.21875,1.3714377880096436
131,120,64,4.3125,1.3769841194152832
132,120,64,4.375,1.3890752792358398
133,120,64,4.4375,1.4359846115112305
134,120,64,4.453125,1.4155011177062988
135,120,64,4.5,1.3929474353790283
136,120,64,4.5625,1.3845057487487793
137,120,64,4.6875,1.3885936737060547
138,120,64,4.78125,1.3976795673370361
139,120,64,4.875,1.355980634689331
140,120,64,4.90625,1.442317247390747
141,120,64,4.953125,1.437570333480835
142,120,64,4.953125,1.433661699295044
143,120,64,4.984375,1.4353349208831787
144,120,64,4.984375,1.379258632659912
145,120,64,4.984375,1.3860337734222412
146,120,64,5.046875,1.4560775756835938
147,120,64,5.109375,1.380697250366211
148,120,64,5.1875,1.371185541152954
149,120,64,5.234375,1.3950443267822266
150,120,64,5.328125,1.3911921977996826
151,120,64,5.390625,1.4098889827728271
152,120,64,5.5,1.4040648937225342
153,120,64,5.625,1.3896682262420654
154,120,64,5.71875,1.3955068588256836
155,120,64,5.78125,1.3795995712280273
156,120,64,5.828125,1.3862242698669434
157,120,64,5.890625,1.3585951328277588
158,120,64,5.90625,1.400322675704956
159,120,64,5.96875,1.4266390800476074
160,120,64,5.984375,1.4020648002624512
161,120,64,5.984375,1.4377179145812988
162,120,64,5.984375,1.348609447479248
163,120,64,6.0,1.3792717456817627
164,120,64,6.046875,1.3806607723236084
165,120,64,6.09375,1.3924980163574219
166,120,64,6.15625,1.4038403034210205
167,120,64,6.25,1.3546500205993652
168,120,64,6.375,1.4533133506774902
169,120,64,6.421875,1.412961483001709
170,120,64,6.640625,1.4388678073883057
171,120,64,6.765625,1.4190795421600342
172,120,64,6.796875,1.4129738807678223
173,120,64,6.859375,1.3938333988189697
174,120,64,6.90625,1.433293342590332
175,120,64,6.9375,1.379636287689209
176,120,64,6.984375,1.4402472972869873
177,120,64,6.984375,1.3873615264892578
178,120,64,6.984375,1.3966987133026123
179,120,64,6.984375,1.3939273357391357
180,120,64,6.984375,1.3722445964813232
181,120,64,7.046875,1.3919968605041504
182,120,64,7.09375,1.3545660972595215
183,120,64,7.140625,1.35667085647583
184,120,64,7.1875,1.3628690242767334
185,120,64,7.375,1.348219633102417
186,120,64,7.453125,1.3799610137939453
187,120,64,7.6875,1.3524765968322754
188,120,64,7.78125,1.3660376071929932
189,120,64,7.84375,1.3686010837554932
190,120,64,7.890625,1.3543612957000732
191,120,64,7.90625,1.3688945770263672
192,120,64,7.90625,1.3596456050872803
193,120,64,7.96875,1.450085163116455
194,120,64,7.96875,1.3805341720581055
195,120,64,8.0,1.3752281665802002
196,120,64,8.0625,1.4172565937042236
197,120,64,8.078125,1.3655095100402832
198,120,64,8.125,1.3582749366760254
199,120,64,8.1875,1.3999364376068115
