,max_bodies,batch_size,num_bodies,time
0,120,32,2.0,5.780042409896851
1,120,32,2.0,0.7676081657409668
2,120,32,2.0,0.7362656593322754
3,120,32,2.0,0.7469868659973145
4,120,32,2.0,0.7710809707641602
5,120,32,2.0,0.7743990421295166
6,120,32,2.375,0.767611026763916
7,120,32,2.75,0.7663881778717041
8,120,32,2.96875,0.7465434074401855
9,120,32,3.0,0.8159897327423096
10,120,32,3.0,0.7526910305023193
11,120,32,3.0,0.7579314708709717
12,120,32,3.0,0.7493810653686523
13,120,32,3.0,0.777285099029541
14,120,32,3.0,0.7652180194854736
15,120,32,3.0,0.7455284595489502
16,120,32,3.0,0.742821455001831
17,120,32,3.0,0.7405140399932861
18,120,32,3.375,0.7480480670928955
19,120,32,3.53125,0.7324905395507812
20,120,32,3.6875,0.7311396598815918
21,120,32,3.71875,0.7719724178314209
22,120,32,3.84375,0.7364187240600586
23,120,32,3.9375,0.7414727210998535
24,120,32,3.9375,0.7452490329742432
25,120,32,3.96875,0.7452845573425293
26,120,32,3.96875,0.7587947845458984
27,120,32,3.96875,0.7560858726501465
28,120,32,3.96875,0.7355194091796875
29,120,32,4.25,0.7641282081604004
30,120,32,4.3125,0.7682232856750488
31,120,32,4.34375,0.7949740886688232
32,120,32,4.40625,0.7353055477142334
33,120,32,4.5,0.719313383102417
34,120,32,4.5,0.765568733215332
35,120,32,4.5625,0.8033308982849121
36,120,32,4.59375,0.7591719627380371
37,120,32,4.78125,0.7642126083374023
38,120,32,4.90625,0.7764754295349121
39,120,32,4.9375,0.7453212738037109
40,120,32,4.9375,0.7964122295379639
41,120,32,4.96875,0.7575821876525879
42,120,32,4.96875,0.7849507331848145
43,120,32,4.96875,0.7416911125183105
44,120,32,5.0,0.7623467445373535
45,120,32,5.0,0.8071353435516357
46,120,32,5.09375,0.7694833278656006
47,120,32,5.125,0.7774050235748291
48,120,32,5.21875,0.7534079551696777
49,120,32,5.375,0.7687573432922363
50,120,32,5.5,0.7366547584533691
51,120,32,5.625,0.7971532344818115
52,120,32,5.6875,0.7538185119628906
53,120,32,5.71875,0.7763795852661133
54,120,32,5.75,0.7905879020690918
55,120,32,5.84375,0.7780983448028564
56,120,32,5.84375,0.7674195766448975
57,120,32,5.875,0.7513792514801025
58,120,32,5.96875,0.7507166862487793
59,120,32,6.0,0.806267499923706
60,120,32,6.0,0.766991138458252
61,120,32,6.0,0.7943286895751953
62,120,32,6.0,0.75765061378479
63,120,32,6.03125,0.7298152446746826
64,120,32,6.1875,0.7466819286346436
65,120,32,6.25,0.7277684211730957
66,120,32,6.3125,0.8094882965087891
67,120,32,6.375,0.7026312351226807
68,120,32,6.59375,0.7660603523254395
69,120,32,6.625,0.7888612747192383
70,120,32,6.71875,0.7948493957519531
71,120,32,6.78125,0.7890572547912598
72,120,32,6.875,0.7771918773651123
73,120,32,6.90625,0.7621700763702393
74,120,32,6.96875,0.7738313674926758
75,120,32,6.96875,0.7485349178314209
76,120,32,7.0,0.7869315147399902
77,120,32,7.0,0.721745491027832
78,120,32,7.0,0.7510786056518555
79,120,32,7.0,0.7588136196136475
80,120,32,7.03125,0.7540571689605713
81,120,32,7.15625,0.7602291107177734
82,120,32,7.21875,0.7425394058227539
83,120,32,7.28125,0.7697408199310303
84,120,32,7.3125,0.792726993560791
85,120,32,7.59375,0.7754406929016113
86,120,32,7.625,0.7766315937042236
87,120,32,7.75,0.7504329681396484
88,120,32,7.84375,0.848280668258667
89,120,32,7.875,0.8447301387786865
90,120,32,7.90625,0.7850713729858398
91,120,32,7.90625,0.7618465423583984
92,120,32,7.96875,0.7998490333557129
93,120,32,8.0,0.7875409126281738
94,120,32,8.0,0.7544288635253906
95,120,32,8.0,0.7613742351531982
96,120,32,8.125,0.7491486072540283
97,120,32,8.1875,0.7672240734100342
98,120,32,8.28125,0.7857053279876709
99,120,32,8.3125,0.7504787445068359
100,120,32,8.40625,0.7825727462768555
101,120,32,8.59375,0.7330513000488281
102,120,32,8.625,0.7848703861236572
103,120,32,8.6875,0.7657465934753418
104,120,32,8.78125,0.7527592182159424
105,120,32,8.875,0.7840821743011475
106,120,32,8.875,0.7503736019134521
107,120,32,8.96875,0.7300643920898438
108,120,32,8.96875,0.7354636192321777
109,120,32,9.0,0.7535028457641602
110,120,32,9.0625,0.7319121360778809
111,120,32,9.15625,0.7605924606323242
112,120,32,9.15625,0.7916088104248047
113,120,32,9.15625,0.7552382946014404
114,120,32,9.1875,0.7937526702880859
115,120,32,9.28125,0.7465696334838867
116,120,32,9.3125,0.7652838230133057
117,120,32,9.46875,0.752037525177002
118,120,32,9.625,0.7640373706817627
119,120,32,9.71875,0.7752015590667725
120,120,32,9.8125,0.7667536735534668
121,120,32,9.84375,0.7780845165252686
122,120,32,9.875,0.7864706516265869
123,120,32,9.9375,0.7538444995880127
124,120,32,10.125,0.793670654296875
125,120,32,10.15625,0.7772848606109619
126,120,32,10.15625,0.7479279041290283
127,120,32,10.1875,0.7452001571655273
128,120,32,10.25,0.7751836776733398
129,120,32,10.28125,0.7393753528594971
130,120,32,10.3125,0.7678241729736328
131,120,32,10.375,0.7399046421051025
132,120,32,10.46875,0.7704071998596191
133,120,32,10.625,0.741689920425415
134,120,32,10.65625,0.7733755111694336
135,120,32,10.78125,0.776871919631958
136,120,32,10.78125,0.7699639797210693
137,120,32,10.8125,0.7683024406433105
138,120,32,10.90625,0.7422361373901367
139,120,32,10.9375,0.7560379505157471
140,120,32,11.125,0.7719511985778809
141,120,32,11.15625,0.7577340602874756
142,120,32,11.15625,0.7846741676330566
143,120,32,11.15625,0.7368967533111572
144,120,32,11.15625,0.7847287654876709
145,120,32,11.1875,0.77083420753479
146,120,32,11.21875,0.7558498382568359
147,120,32,11.25,0.792313814163208
148,120,32,11.5,0.7694201469421387
149,120,32,11.625,0.7660849094390869
150,120,32,11.65625,0.8043744564056396
151,120,32,11.71875,0.7587997913360596
152,120,32,11.8125,0.7826988697052002
153,120,32,11.90625,0.7784874439239502
154,120,32,12.125,0.770695686340332
155,120,32,12.125,0.7636818885803223
156,120,32,12.15625,0.7919027805328369
157,120,32,12.15625,0.7504537105560303
158,120,32,12.15625,0.801544189453125
159,120,32,12.15625,0.7362780570983887
160,120,32,12.1875,0.767702579498291
161,120,32,12.1875,0.8037300109863281
162,120,32,12.28125,0.7883648872375488
163,120,32,12.28125,0.7782256603240967
164,120,32,12.3125,0.7623734474182129
165,120,32,12.3125,0.7660553455352783
166,120,32,12.3125,0.7558088302612305
167,120,32,12.375,0.7837743759155273
168,120,32,12.5,0.744572639465332
169,120,32,12.6875,0.7607936859130859
170,120,32,12.75,0.7461357116699219
171,120,32,12.78125,0.7782294750213623
172,120,32,12.96875,0.7386908531188965
173,120,32,13.0,0.7558743953704834
174,120,32,13.0,0.7546465396881104
175,120,32,13.0625,0.7453062534332275
176,120,32,13.125,0.7389786243438721
177,120,32,13.21875,0.7659580707550049
178,120,32,13.28125,0.7549209594726562
179,120,32,13.28125,0.7521231174468994
180,120,32,13.3125,0.7860445976257324
181,120,32,13.3125,0.797797441482544
182,120,32,13.34375,0.7600421905517578
183,120,32,13.40625,0.811589241027832
184,120,32,13.4375,0.796360969543457
185,120,32,13.59375,0.7793405055999756
186,120,32,13.59375,0.7787163257598877
187,120,32,13.59375,0.7775018215179443
188,120,32,13.59375,0.7833974361419678
189,120,32,13.625,0.7956514358520508
190,120,32,13.6875,0.7426586151123047
191,120,32,13.75,0.7449970245361328
192,120,32,13.8125,0.7531213760375977
193,120,32,13.875,0.7539875507354736
194,120,32,13.96875,0.7425367832183838
195,120,32,14.0,0.7842011451721191
196,120,32,14.0625,0.7842586040496826
197,120,32,14.1875,0.7611696720123291
198,120,32,14.3125,0.7913529872894287
199,120,32,14.40625,0.7515645027160645
200,120,32,2.0,0.7452390193939209
201,120,32,2.0,0.7563111782073975
202,120,32,2.0,0.7476692199707031
203,120,32,2.0,0.7546720504760742
204,120,32,2.0,0.7436001300811768
205,120,32,2.0,0.7583167552947998
206,120,32,2.34375,0.7712292671203613
207,120,32,2.78125,0.7671422958374023
208,120,32,2.875,0.7530288696289062
209,120,32,3.0,0.7431926727294922
210,120,32,3.0,0.7850780487060547
211,120,32,3.0,0.7466893196105957
212,120,32,3.0,0.7566812038421631
213,120,32,3.0,0.7545173168182373
214,120,32,3.0,0.7773692607879639
215,120,32,3.0,0.7506155967712402
216,120,32,3.0,0.756439208984375
217,120,32,3.0,0.7530956268310547
218,120,32,3.34375,0.7569363117218018
